Company,Product,Gross,Issue,Issue Year,Size,Issue Date,Invoice Number,Invoice Amount,Invoice Date,Commissioned Rep
Nautical Cowboy,Atascadero News,149.0000,September 30,2021,1/8,9/30/2021 12:00:00 AM,2022-19597,149.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,-32.0000,September 9,2021,1/8,9/9/2021 12:00:00 AM,2022-19599,-32.0000,12/31/2022,Cami Martin
Nautical Cowboy,Specialty Guides & Booklets,350.0000,"Eats, Drinks &",2021,Full Page,1/1/2021 12:00:00 AM,2022-23136,350.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,August 12,2021,1/12 S,8/12/2021 12:00:00 AM,2022-25942,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,August 19,2021,1/12 S,8/19/2021 12:00:00 AM,2022-25943,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,August 26,2021,1/12 S,8/26/2021 12:00:00 AM,2022-25944,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,August 5,2021,1/12 S,8/5/2021 12:00:00 AM,2022-25945,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,February 11,2021,1/12 S,2/11/2021 12:00:00 AM,2022-25946,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,February 18,2021,1/12 S,2/18/2021 12:00:00 AM,2022-25947,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,February 25,2021,1/12 S,2/25/2021 12:00:00 AM,2022-25948,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,February 4,2021,1/12 S,2/4/2021 12:00:00 AM,2022-25949,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,January 14,2021,1/12 S,1/14/2021 12:00:00 AM,2022-25950,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,January 21,2021,1/12 S,1/21/2021 12:00:00 AM,2022-25951,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,January 28,2021,1/12 S,1/28/2021 12:00:00 AM,2022-25952,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,January 7,2021,1/12 S,1/7/2021 12:00:00 AM,2022-25953,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,June 10,2021,1/12 S,6/10/2021 12:00:00 AM,2022-25954,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,June 17,2021,1/12 S,6/17/2021 12:00:00 AM,2022-25955,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,June 24,2021,1/12 S,6/24/2021 12:00:00 AM,2022-25956,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,June 3,2021,1/12 S,6/3/2021 12:00:00 AM,2022-25957,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,March 11,2021,1/12 S,3/11/2021 12:00:00 AM,2022-25958,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,March 18,2021,1/12 S,3/18/2021 12:00:00 AM,2022-25959,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,March 25,2021,1/12 S,3/25/2021 12:00:00 AM,2022-25960,99.0000,12/31/2022,Cami Martin
Nautical Cowboy,Atascadero News,99.0000,March 4,2021,1/12 S,3/4/2021 12:00:00 AM,2022-25961,99.0000,12/31/2022,Cami Martin
"NBPI, Nathan Betschart Pools Inc",Atascadero News,75.0000,Jul 10,2025,Fictitious Business Name - New Filing,7/10/2025 12:00:00 AM,2025-56481,75.0000,07/01/2025,Cami Martin
NDA Real Estate - Casey Napolitano,Calabasas Style Magazine,1200.0000,Nov/Dec,2023,Full Page Editorial,11/1/2023 12:00:00 AM,2023-32428,1200.0000,10/05/2023,Linda Perry
NDA Real Estate - Casey Napolitano,Calabasas Style Magazine,1200.0000,Nov/Dec,2024,Full Page Editorial,11/1/2024 12:00:00 AM,2024-48097,1200.0000,10/01/2024,Anthony McDemas
Neal's Spring Farm,Atascadero News,75.0000,Mar 12,2026,Fictitious Business Name - New Filing,3/12/2026 12:00:00 AM,2026-61742,75.0000,03/04/2026,Cami Martin
Negranti Creamery,Paso Robles Magazine,325.0000,March,2023,1/4 S,3/10/2023 12:00:00 AM,2023-10641,325.0000,03/29/2023,Dana McGraw
Negranti Creamery,Paso Robles Press,0.0000,Mar 2,2023,1/12 S,3/2/2023 12:00:00 AM,2023-11317,0.0000,03/29/2023,Dana McGraw
Negranti Creamery,Promos,0.0000,Feb 7,2023,Best of Certificate,2/7/2023 12:00:00 AM,2023-11641,0.0000,02/01/2023,Dana McGraw
Negranti Creamery,Promos,0.0000,Feb 7,2023,Best of Stickers,2/7/2023 12:00:00 AM,2023-11642,0.0000,02/01/2023,Dana McGraw
Negranti Creamery,Atascadero News,0.0000,Mar 2,2023,1/12 S,3/2/2023 12:00:00 AM,2023-12486,0.0000,03/29/2023,Dana McGraw
Negranti Creamery,Atascadero News Magazine,325.0000,March,2023,1/4 S,3/1/2023 12:00:00 AM,2023-13077,325.0000,03/29/2023,Dana McGraw
Negranti Creamery,Atascadero News,0.0000,March 3,2022,4x5,3/3/2022 12:00:00 AM,2022-23287,0.0000,12/31/2022,Dana McGraw
Negranti Creamery,Paso Robles Press,0.0000,March 3,2022,4x5,3/3/2022 12:00:00 AM,2022-23305,0.0000,12/31/2022,Dana McGraw
Negranti Creamery,Special Project Magazine,459.0000,Main Street Songboook,2022,1/2 Page H,1/1/2022 12:00:00 AM,2022-26074,459.0000,12/31/2022,Dana McGraw
Negranti Creamery,Atascadero News Magazine,600.0000,March,2022,1/2 Page H,3/1/2022 12:00:00 AM,2022-26282,600.0000,12/31/2022,Dana McGraw
Negranti Creamery,Paso Robles Magazine,600.0000,March,2022,1/2 Page H,3/1/2022 12:00:00 AM,2022-26299,600.0000,12/31/2022,Dana McGraw
Negranti Creamery,Specialty Guides & Booklets,200.0000,"Eats, Drinks &",2021,1/2 Page H,1/1/2021 12:00:00 AM,2022-26486,200.0000,12/31/2022,Dana McGraw
Negranti Creamery,Atascadero News Magazine,375.0000,March,2024,1/4 Page V,3/1/2024 12:00:00 AM,2024-39410,375.0000,01/31/2024,Dana McGraw
Negranti Creamery,Paso Robles Magazine,375.0000,March,2024,1/4 Page V,3/1/2024 12:00:00 AM,2024-39411,375.0000,01/31/2024,Dana McGraw
Negranti Creamery,Paso Robles Press,0.0000,Mar 7,2024,2x5,3/7/2024 12:00:00 AM,2024-39412,0.0000,01/31/2024,Dana McGraw
Negranti Creamery,Atascadero News,0.0000,Mar 7,2024,2x5,3/7/2024 12:00:00 AM,2024-39413,0.0000,01/31/2024,Dana McGraw
Neighbors of Penman Springs,Paso Robles Magazine,820.0000,July,2021,9/16,7/1/2021 12:00:00 AM,2022-20875,820.0000,12/31/2022,Dana McGraw
Neil Rice,Paso Robles Press,85.0000,Sep 11,2025,Obituary,9/11/2025 12:00:00 AM,2025-57663,85.0000,09/05/2025,Cami Martin
Nella Vita Esthetics,Paso Robles Press,75.0000,Dec 25,2025,Fictitious Business Name - New Filing,12/25/2025 12:00:00 AM,2025-59488,75.0000,12/16/2025,Cami Martin
Nelza Tedeschi,Paso Robles Press,104.5000,Dec 11,2025,Obituary,12/11/2025 12:00:00 AM,2025-58735,104.5000,12/03/2025,Cami Martin
Neptune Society - Funeral Home,Atascadero News,232.5000,Jun 6,2024,Obituary,6/6/2024 12:00:00 AM,2024-45704,232.5000,05/29/2024,Cami Martin
Neurocom,Atascadero News,75.0000,Aug 8,2024,Fictitious Business Name - New Filing,8/8/2024 12:00:00 AM,2024-46985,75.0000,08/02/2024,Cami Martin
Nevarez Family Cellars,Paso Robles Press,75.0000,Mar 19,2026,Fictitious Business Name - New Filing,3/19/2026 12:00:00 AM,2026-61859,75.0000,03/10/2026,Cami Martin
Never Not Knitting,Atascadero News,60.0000,Nov 2,2023,Fictitious Business Name - New Filing,11/2/2023 12:00:00 AM,2023-35587,60.0000,11/02/2023,Lukas Johnson
Never Not Stoked,Atascadero News,75.0000,Jun 26,2025,Statement of Abandonment,6/26/2025 12:00:00 AM,2025-56314,75.0000,06/19/2025,Cami Martin
New Era Landscape Inc.,OpenDoor Directories,2000.0000,Home Design,2024,Full Page,8/1/2024 12:00:00 AM,2024-45817,2000.0000,06/05/2024,Christie Coyes
New Era Landscape Inc.,OpenDoor Directories,0.0000,Home Design,2024,Enhanced Directory Listing,8/1/2024 12:00:00 AM,2024-45818,0.0000,06/05/2024,Christie Coyes
New Era Landscape Inc.,OpenDoor Directories,0.0000,Home Design,2024,Full Page,8/1/2024 12:00:00 AM,2024-45819,0.0000,06/05/2024,Christie Coyes
New Era Landscape Inc.,OpenDoor Directories,0.0000,Home Design,2024,Enhanced Directory Listing,8/1/2024 12:00:00 AM,2024-45820,0.0000,06/05/2024,Christie Coyes
New Life Rental Services,Atascadero News,75.0000,Jul 10,2025,Fictitious Business Name - New Filing,7/10/2025 12:00:00 AM,2025-56489,75.0000,07/02/2025,Cami Martin
New Patient Source,Calabasas Style Magazine,1400.0000,Nov/Dec,2023,Full Page,11/1/2023 12:00:00 AM,2023-32231,1400.0000,09/27/2023,Linda Perry
New Patient Source,Calabasas Style Magazine,1400.0000,Jan/Feb,2024,Full Page,1/1/2024 12:00:00 AM,2023-32232,1400.0000,12/01/2023,Linda Perry
New Patient Source,Calabasas Style Magazine,1400.0000,Mar/Apr,2024,Full Page,3/1/2024 12:00:00 AM,2024-32233,1400.0000,01/26/2024,Linda Perry
New Patient Source,Calabasas Style Magazine,1400.0000,May/Jun,2024,Full Page,5/1/2024 12:00:00 AM,2024-32234,1400.0000,04/01/2024,Linda Perry
New Patient Source,Calabasas Style Magazine,1400.0000,Sep/Oct,2024,Full Page,9/1/2024 12:00:00 AM,2024-32235,1400.0000,08/01/2024,Hayley Mattson
New Patient Source,Calabasas Style Magazine,1400.0000,Jul/Aug,2024,Full Page,7/1/2024 12:00:00 AM,2024-32236,1400.0000,05/30/2024,Linda Perry
New Patient Source,Calabasas Style Magazine,0.0000,Jan/Feb,2024,1/2 Page,1/1/2024 12:00:00 AM,2023-32237,0.0000,12/12/2023,Linda Perry
New Patient Source,Calabasas Style Magazine,0.0000,Jul/Aug,2024,1/2 Page,7/1/2024 12:00:00 AM,2024-32238,0.0000,05/30/2024,Linda Perry
New Rugs,Calabasas Style Magazine,1000.0000,Nov/Dec,2023,Full Page,11/1/2023 12:00:00 AM,2023-32464,1000.0000,10/06/2023,Linda Perry
New Rugs,Calabasas Style Magazine,1000.0000,Nov/Dec,2024,Full Page,11/1/2024 12:00:00 AM,2024-48413,1000.0000,10/15/2024,Hayley Mattson
New With Tags,CMSF Daily Schedule,390.0000,2021,2021,1/4 S,1/1/2021 12:00:00 AM,2022-16898,390.0000,12/31/2022,Dana McGraw
Next Gen Home Solutions,Atascadero News,60.0000,Jul 27,2023,Fictitious Business Name - New Filing,7/27/2023 12:00:00 AM,2023-30088,60.0000,07/24/2023,Lukas Johnson
Next Health,Malibu Magazine,1700.0000,Special Return to Malibu,2025,Full Page,4/1/2025 12:00:00 AM,2025-56422,1700.0000,06/30/2025,Anthony McDemas
Next Health,Malibu Magazine,0.0000,Special Return to Malibu,2025,1/3 Page Editorial,4/1/2025 12:00:00 AM,2025-56423,0.0000,07/22/2025,Anthony McDemas
NFT Poker Events,Atascadero News,75.0000,Feb 29,2024,Fictitious Business Name - New Filing,2/29/2024 12:00:00 AM,2024-40574,75.0000,02/23/2024,Cami Martin
NG Fitness,Atascadero News,75.0000,Oct 9,2025,Fictitious Business Name - New Filing,10/9/2025 12:00:00 AM,2025-57995,75.0000,09/30/2025,Cami Martin
Nicholas Bowman-Celbrating Seniors,Santa Ynez Valley Star,25.0000,May B,2022,1/12 V,5/17/2022 12:00:00 AM,2022-26045,25.0000,12/31/2022,Amberly Lahr
Nicholas Medieros CPA,Atascadero News Magazine,375.0000,March,2024,1/4 Page V,3/1/2024 12:00:00 AM,2024-39912,375.0000,02/08/2024,Ellie Baisch
Nicholas Medieros CPA,Paso Robles Magazine,375.0000,March,2024,1/4 Page V,3/1/2024 12:00:00 AM,2024-39913,375.0000,02/08/2024,Ellie Baisch
Nicholas Medieros CPA,Atascadero News,0.0000,Mar 7,2024,2x5,3/7/2024 12:00:00 AM,2024-39914,0.0000,03/11/2024,Ellie Baisch
Nicholas Medieros CPA,Paso Robles Press,0.0000,Mar 7,2024,2x5,3/7/2024 12:00:00 AM,2024-39915,0.0000,03/11/2024,Ellie Baisch
Nicholas Medieros CPA,Promos,199.0000,Feb 10,2024,Best of Trophy,2/10/2024 12:00:00 AM,2024-39916,199.0000,02/13/2024,Ellie Baisch
Nicholas Medieros CPA,Promos,0.0000,Feb 10,2024,Best of Certificate,2/10/2024 12:00:00 AM,2024-39923,0.0000,02/13/2024,Ellie Baisch
Nicholas Medieros CPA,Promos,0.0000,Feb 10,2024,Best of Stickers,2/10/2024 12:00:00 AM,2024-39924,0.0000,02/13/2024,Ellie Baisch
Nicholas Medieros CPA,Atascadero News Magazine,375.0000,March,2025,1/4 Page V,3/1/2025 12:00:00 AM,2025-53212,375.0000,02/17/2025,Christie Coyes
Nicholas Medieros CPA,Paso Robles Magazine,375.0000,March,2025,1/4 Page V,3/1/2025 12:00:00 AM,2025-53213,375.0000,02/17/2025,Christie Coyes
Nicholas Medieros CPA,Atascadero News,0.0000,Mar 6,2025,2x5,3/6/2025 12:00:00 AM,2025-53214,0.0000,02/17/2025,Christie Coyes
Nicholas Medieros CPA,Paso Robles Press,0.0000,Mar 6,2025,2x5,3/6/2025 12:00:00 AM,2025-53215,0.0000,02/17/2025,Christie Coyes
Nicholas Medieros CPA,Promos,130.0000,Feb 10,2025,Best of Wall Plaque,2/10/2025 12:00:00 AM,2025-53216,130.0000,02/17/2025,Christie Coyes
Nicholas Medieros CPA,Promos,0.0000,Feb 10,2025,Best of Certificate,2/10/2025 12:00:00 AM,2025-53217,0.0000,02/17/2025,Christie Coyes
Nicholas Medieros CPA,Promos,0.0000,Feb 10,2025,Best of Stickers,2/10/2025 12:00:00 AM,2025-53218,0.0000,02/17/2025,Christie Coyes
Nicholas R. Livermore Obituary,Atascadero News,85.0000,Jan 29,2026,Obituary,1/29/2026 12:00:00 AM,2026-60949,85.0000,01/26/2026,Cami Martin
Nick Söderblom - Douglas Elliman,Malibu Magazine,1500.0000,The Health Issue,2024,Two-page Spread,4/1/2024 12:00:00 AM,2024-39650,1500.0000,02/01/2024,Anthony McDemas
Nick Söderblom - Douglas Elliman,Malibu Magazine,750.0000,Summer,2024,Full Page,6/1/2024 12:00:00 AM,2024-44459,750.0000,05/13/2024,Anthony McDemas
Nick Söderblom - Douglas Elliman,Malibu Magazine,0.0000,The Home Issue,2024,Full Page Editorial,10/1/2024 12:00:00 AM,2024-47917,0.0000,10/01/2024,Anthony McDemas
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Apr 13,2023,Shell 2,4/13/2023 12:00:00 AM,2022-10822,0.0000,12/31/2022,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Apr 20,2023,Shell 2,4/20/2023 12:00:00 AM,2022-10838,0.0000,12/31/2022,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Apr 27,2023,Shell 2,4/27/2023 12:00:00 AM,2022-10854,0.0000,12/31/2022,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,249.0000,Apr 6,2023,Shell 2,4/6/2023 12:00:00 AM,2023-10870,249.0000,04/14/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Aug 10,2023,Shell 2,8/10/2023 12:00:00 AM,2023-10883,0.0000,08/25/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Aug 17,2023,Shell 2,8/17/2023 12:00:00 AM,2023-10895,0.0000,08/25/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Aug 24,2023,Shell 2,8/24/2023 12:00:00 AM,2023-10910,0.0000,08/25/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,249.0000,Aug 3,2023,Shell 2,8/3/2023 12:00:00 AM,2023-10921,249.0000,08/25/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Aug 31,2023,Shell 2,8/31/2023 12:00:00 AM,2023-10933,0.0000,08/25/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Dec 14,2023,Shell 2,12/14/2023 12:00:00 AM,2023-10946,0.0000,12/01/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Dec 21,2023,Shell 2,12/21/2023 12:00:00 AM,2023-10958,0.0000,12/01/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Dec 28,2023,Shell 2,12/28/2023 12:00:00 AM,2023-10973,0.0000,12/01/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,249.0000,Dec 7,2023,Shell 2,12/7/2023 12:00:00 AM,2023-10984,249.0000,12/01/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Feb 16,2023,Shell 2,2/16/2023 12:00:00 AM,2023-11002,0.0000,02/01/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,249.0000,Feb 2,2023,Shell 2,2/2/2023 12:00:00 AM,2023-11022,249.0000,02/01/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Feb 23,2023,Shell 2,2/23/2023 12:00:00 AM,2023-11043,0.0000,02/01/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Feb 9,2023,Shell 2,2/9/2023 12:00:00 AM,2023-11066,0.0000,02/01/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Jan 12,2023,Shell 2,1/12/2023 12:00:00 AM,2023-11085,0.0000,02/01/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Jan 19,2023,Shell 2,1/19/2023 12:00:00 AM,2023-11101,0.0000,02/01/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Jan 26,2023,Shell 2,1/26/2023 12:00:00 AM,2023-11120,0.0000,02/01/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,249.0000,Jan 5,2023,Shell 2,1/5/2023 12:00:00 AM,2023-11134,249.0000,02/01/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Jul 13,2023,Shell 2,7/13/2023 12:00:00 AM,2023-11146,0.0000,07/17/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Jul 20,2023,Shell 2,7/20/2023 12:00:00 AM,2023-11159,0.0000,07/17/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Jul 27,2023,Shell 2,7/27/2023 12:00:00 AM,2023-11174,0.0000,07/17/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,249.0000,Jul 6,2023,Shell 2,7/6/2023 12:00:00 AM,2023-11186,249.0000,07/17/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,249.0000,Jun 1,2023,Shell 2,6/1/2023 12:00:00 AM,2023-11200,249.0000,06/23/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Jun 15,2023,Shell 2,6/15/2023 12:00:00 AM,2023-11214,0.0000,06/23/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Jun 22,2023,Shell 2,6/22/2023 12:00:00 AM,2023-11228,0.0000,06/23/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Jun 29,2023,Shell 2,6/29/2023 12:00:00 AM,2023-11242,0.0000,06/23/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Jun 8,2023,Shell 2,6/8/2023 12:00:00 AM,2023-11254,0.0000,06/23/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Mar 16,2023,Shell 2,3/16/2023 12:00:00 AM,2023-11268,0.0000,03/29/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,249.0000,Mar 2,2023,Shell 2,3/2/2023 12:00:00 AM,2023-11285,249.0000,03/01/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Mar 23,2023,Shell 2,3/23/2023 12:00:00 AM,2023-11347,0.0000,03/29/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Mar 30,2023,Shell 2,3/30/2023 12:00:00 AM,2023-11362,0.0000,03/29/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Mar 9,2023,Shell 2,3/9/2023 12:00:00 AM,2023-11379,0.0000,03/29/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,May 11,2023,Shell 2,5/11/2023 12:00:00 AM,2023-11395,0.0000,05/20/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,May 18,2023,Shell 2,5/18/2023 12:00:00 AM,2023-11410,0.0000,05/20/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,May 25,2023,Shell 2,5/25/2023 12:00:00 AM,2023-11424,0.0000,05/20/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,249.0000,May 4,2023,Shell 2,5/4/2023 12:00:00 AM,2023-11438,249.0000,05/20/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Nov 16,2023,Shell 2,11/16/2023 12:00:00 AM,2023-11451,0.0000,11/20/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,249.0000,Nov 2,2023,Shell 2,11/2/2023 12:00:00 AM,2023-11463,249.0000,11/20/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Nov 23,2023,Shell 2,11/23/2023 12:00:00 AM,2023-11476,0.0000,11/20/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Nov 30,2023,Shell 2,11/30/2023 12:00:00 AM,2023-11489,0.0000,11/20/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Nov 9,2023,Shell 2,11/9/2023 12:00:00 AM,2023-11500,0.0000,11/20/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Oct 12,2023,Shell 2,10/12/2023 12:00:00 AM,2023-11512,0.0000,10/03/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Oct 19,2023,Shell 2,10/19/2023 12:00:00 AM,2023-11526,0.0000,10/03/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Oct 26,2023,Shell 2,10/26/2023 12:00:00 AM,2023-11539,0.0000,10/03/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,249.0000,Oct 5,2023,Shell 2,10/5/2023 12:00:00 AM,2023-11552,249.0000,10/03/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Sep 14,2023,Shell 2,9/14/2023 12:00:00 AM,2023-11563,0.0000,09/19/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Sep 21,2023,Shell 2,9/21/2023 12:00:00 AM,2023-11577,0.0000,09/19/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,0.0000,Sep 28,2023,Shell 2,9/28/2023 12:00:00 AM,2023-11590,0.0000,09/19/2023,Dana McGraw
Nick's Barber & Hair Design,Paso Robles Press,249.0000,Sep 7,2023,Shell 2,9/7/2023 12:00:00 AM,2023-11603,249.0000,09/19/2023,Dana McGraw
Nick's Barber & Hair Design,Atascadero News,0.0000,Apr 13,2023,Shell 2,4/13/2023 12:00:00 AM,2022-11976,0.0000,12/31/2022,Dana McGraw
Nick's Barber & Hair Design,Atascadero News,0.0000,Apr 20,2023,Shell 2,4/20/2023 12:00:00 AM,2022-11991,0.0000,12/31/2022,Dana McGraw
Nick's Barber & Hair Design,Atascadero News,0.0000,Apr 27,2023,Shell 2,4/27/2023 12:00:00 AM,2022-12008,0.0000,12/31/2022,Dana McGraw
Nick's Barber & Hair Design,Atascadero News,0.0000,Apr 6,2023,Shell 2,4/6/2023 12:00:00 AM,2022-12024,0.0000,12/31/2022,Dana McGraw
Nick's Barber & Hair Design,Atascadero News,0.0000,Aug 10,2023,Shell 2,8/10/2023 12:00:00 AM,2023-12039,0.0000,08/25/2023,Dana McGraw
Nick's Barber & Hair Design,Atascadero News,0.0000,Aug 17,2023,Shell 2,8/17/2023 12:00:00 AM,2023-12052,0.0000,08/25/2023,Dana McGraw
Nick's Barber & Hair Design,Atascadero News,0.0000,Aug 24,2023,Shell 2,8/24/2023 12:00:00 AM,2023-12067,0.0000,08/25/2023,Dana McGraw
Nick's Barber & Hair Design,Atascadero News,0.0000,Aug 3,2023,Shell 2,8/3/2023 12:00:00 AM,2023-12079,0.0000,08/25/2023,Dana McGraw
Nick's Barber & Hair Design,Atascadero News,0.0000,Aug 31,2023,Shell 2,8/31/2023 12:00:00 AM,2023-12092,0.0000,08/25/2023,Dana McGraw
